URN,EstablishmentName,SchoolCapacity,Postcode,Easting,Northing,,,,,,,,,,,,,,,
137057,St Laurence School,1380,BA15 1DZ,382047,161480,,,,,,,,,,,,,,,
139151,Gordon's School,790,GU24 9PT,494365,161368,,,,,,,,,,,,,,,
138630,Devizes School,1355,SN10 3AG,400971,161271,,,,,,,,,,,,,,,
142284,The Bishop David Brown School,722,GU21 5RF,502881,160698,,,,,,,,,,,,,,,
138187,Woodcote High School,1283,CR5 2EH,529623,160694,,,,,,,,,,,,,,,
137154,The Abbey School,1226,ME13 8RZ,601241,160405,,,,,,,,,,,,,,,
138178,Riddlesdown Collegiate,2040,CR8 1EX,533324,160251,,,,,,,,,,,,,,,
137736,Rosebery School,1480,KT18 7NQ,520081,160169,,,,,,,,,,,,,,,
136849,Pewsey Vale School,535,SN9 5EW,415839,160136,,,,,,,,,,,,,,,
137000,Churchill Academy & Sixth Form,1605,BS25 5QN,343655,160022,,,,,,,,,,,,,,,
139993,Woking High School,1050,GU21 4TJ,499680,159761,,,,,,,,,,,,,,,
138928,Warlingham School,1536,CR6 9YB,534676,159360,,,,,,,,,,,,,,,
136545,Charles Darwin School,1420,TN16 3AU,542640,159356,,,,,,,,,,,,,,,
137735,The Beacon School,1350,SM7 1AG,524465,158828,,,,,,,,,,,,,,,
140117,Tomlinscote School,1635,GU16 8PY,489020,158623,,,,,,,,,,,,,,,
139542,Wrotham School,716,TN15 7RD,561109,158269,,,,,,,,,,,,,,,
136501,Sir Roger Manwood's School,866,CT13 9JX,633436,157821,,,,,,,,,,,,,,,
136302,The Canterbury Academy,1300,CT2 8QA,613730,157724,,,,,,,,,,,,,,,
137375,St Augustine's Catholic College,1042,BA14 9EN,384738,157672,,,,,,,,,,,,,,,
143902,Therfield School,1375,KT22 7NZ,516174,157614,,,,,,,,,,,,,,,
137474,Barton Court Grammar School,810,CT1 1PH,615693,157611,,,,,,,,,,,,,,,
143369,"St John the Baptist Catholic Comprehensive School, Woking",1036,GU22 9AL,501231,157578,,,,,,,,,,,,,,,
138020,The John of Gaunt School,1618,BA14 9EH,384744,157540,,,,,,,,,,,,,,,
136317,Sandwich Technology School,1368,CT13 0FA,632791,157060,,,,,,,,,,,,,,,
143808,de Stafford School,750,CR3 5YX,533647,156639,,,,,,,,,,,,,,,
137833,The Maplesden Noakes School,1040,ME16 0TJ,575149,156457,,,,,,,,,,,,,,,
140874,"St Anselm's Catholic School, Canterbury",1071,CT1 3EN,616376,156068,,,,,,,,,,,,,,,
136582,Invicta Grammar School,1319,ME14 5DS,577046,155881,,,,,,,,,,,,,,,
136581,Valley Park School,1157,ME14 5DT,577242,155795,,,,,,,,,,,,,,,
140537,St Simon Stock Catholic School,1018,ME16 0JP,574251,155595,,,,,,,,,,,,,,,
136727,Oakwood Park Grammar School,1035,ME16 8AH,574384,155244,,,,,,,,,,,,,,,
137548,Writhlington School,1547,BA3 3NQ,370022,154306,,,,,,,,,,,,,,,
136389,Lavington School,750,SN10 4EB,400821,154166,,,,,,,,,,,,,,,
136311,Somervale School Specialist Media Arts College,839,BA3 2JD,366125,153995,,,,,,,,,,,,,,,
136833,Howard of Effingham School,1522,KT24 5JR,512017,153905,,,,,,,,,,,,,,,
136335,Norton Hill Academy,1621,BA3 4AD,366551,153628,,,,,,,,,,,,,,,
147825,Fairlands Middle School,508,BS27 3PG,346287,153165,,,,,,,,,,,,,,,
142315,Oxted School,2104,RH8 0AB,539535,153125,,,,,,,,,,,,,,,
136783,The Kings of Wessex Academy,1194,BS27 3AQ,345738,153103,,,,,,,,,,,,,,,
138287,The Costello School,1120,RG21 4AL,464363,151819,,,,,,,,,,,,,,,
142490,"Christ's College, Guildford",757,GU1 1JY,499114,151670,,,,,,,,,,,,,,,
136906,George Abbot School,1932,GU1 1XX,501433,151522,,,,,,,,,,,,,,,
138135,Robert May's School,1260,RG29 1NA,473191,150960,,,,,,,,,,,,,,,
143903,The Warwick School,1088,RH1 4AD,528447,150848,,,,,,,,,,,,,,,
147430,St Peter's Catholic School,1050,GU1 2TN,502192,150745,,,,,,,,,,,,,,,
143901,The Ashcombe School,1476,RH4 1LY,516706,150165,,,,,,,,,,,,,,,
139193,Guildford County School,1187,GU2 4LU,498854,149282,,,,,,,,,,,,,,,
145217,Reigate School,1250,RH2 7NT,526262,148807,,,,,,,,,,,,,,,
137741,Selwood Academy,704,BA11 2EF,378706,148635,,,,,,,,,,,,,,,
136970,Oakfield Academy,696,BA11 4JF,376584,147924,,,,,,,,,,,,,,,
143329,Hugh Sexey Church of England Middle School,600,BS28 4ND,341245,147423,,,,,,,,,,,,,,,
137285,The Blue School,1640,BA5 2NR,354410,146115,,,,,,,,,,,,,,,
137104,Hillview School for Girls,1340,TN9 2HE,559690,145686,,,,,,,,,,,,,,,
136349,The Hayesbrook School,1020,TN9 2PH,558063,145659,,,,,,,,,,,,,,,
136774,Minehead Middle School,648,TA24 5RH,297271,145617,,,,,,,,,,,,,,,
136583,Towers School and Sixth Form Centre,1625,TN24 9AL,601709,145611,,,,,,,,,,,,,,,
136531,Weydon School,1316,GU9 8UG,482923,145462,,,,,,,,,,,,,,,
136417,Tonbridge Grammar School,1260,TN9 2JR,559055,145279,,,,,,,,,,,,,,,
136455,Weald of Kent Grammar School,1300,TN9 2JP,559489,145217,,,,,,,,,,,,,,,
136791,West Somerset College,1509,TA24 6AY,297898,145150,,,,,,,,,,,,,,,
137230,Kingdown School,1668,BA12 9DR,388640,144808,,,,,,,,,,,,,,,
143005,Avon Valley College,1032,SP4 8HH,416123,144625,,,,,,,,,,,,,,,
136847,Mascalls Academy,1450,TN12 6LT,567107,143847,,,,,,,,,,,,,,,
137192,Whitstone,770,BA4 5PF,362236,143458,,,,,,,,,,,,,,,
136379,Highworth Grammar School,1227,TN24 8UD,600386,143340,,,,,,,,,,,,,,,
138019,The Norton Knatchbull School,1076,TN24 0QJ,602275,142571,,,,,,,,,,,,,,,
140631,Danesfield Church of England Voluntary Controlled Community Middle School,492,TA4 4SW,307557,141610,,,,,,,,,,,,,,,
140640,St Gregory's Catholic School,1082,TN4 9XL,558104,141564,,,,,,,,,,,,,,,
138167,Astor College (A Specialist College for the Arts),1400,CT17 0AS,630219,141531,,,,,,,,,,,,,,,
137019,Rodborough,900,GU8 5BZ,494578,141251,,,,,,,,,,,,,,,
140595,The Skinners' School,945,TN4 9PG,558264,140612,,,,,,,,,,,,,,,
138720,Eggar's School,858,GU34 4EQ,472883,140581,,,,,,,,,,,,,,,
136603,Bennett Memorial Diocesan School,1452,TN4 9SH,557344,140560,,,,,,,,,,,,,,,
137535,Amery Hill School,1000,GU34 2BZ,471630,139725,,,,,,,,,,,,,,,
137202,St Dunstan's School,670,BA6 9BY,349928,139539,,,,,,,,,,,,,,,
145677,Chilton Trinity School,1050,TA6 3JA,329607,138386,,,,,,,,,,,,,,,
137263,Hazelwick School,1813,RH10 1SX,528412,137828,,,,,,,,,,,,,,,
136913,Crispin School Academy,1150,BA16 0AD,348844,137043,,,,,,,,,,,,,,,
138480,The Harvey Grammar School,980,CT19 5JY,621203,136613,,,,,,,,,,,,,,,
136917,Haygrove School,1070,TA6 7HW,328538,136468,,,,,,,,,,,,,,,
137739,Cranbrook School,796,TN17 3JD,577829,136133,,,,,,,,,,,,,,,
138041,Braunton Academy,750,EX33 2BP,249131,135927,,,,,,,,,,,,,,,
137458,Brockhill Park Performing Arts College,1384,CT21 4HL,614826,135838,,,,,,,,,,,,,,,
137837,The Folkestone School for Girls,1053,CT20 3RB,620830,135551,,,,,,,,,,,,,,,
138620,Thomas Bennett Community College,1450,RH10 5AD,526785,134874,,,,,,,,,,,,,,,
137484,Homewood School and Sixth Form Centre,2156,TN30 6LT,588805,134276,,,,,,,,,,,,,,,
136867,Pilton Community College,1350,EX31 1RB,255153,134114,,,,,,,,,,,,,,,
137313,Sexey's School,602,BA10 0DF,367669,134108,,,,,,,,,,,,,,,
137314,Woolmer Hill School,750,GU27 1QB,487735,133362,,,,,,,,,,,,,,,
136839,Ansford Academy,760,BA7 7JJ,364173,133013,,,,,,,,,,,,,,,
137128,Perins School,1075,SO24 9BS,458469,132511,,,,,,,,,,,,,,,
146094,The Park Community School,1350,EX32 9AX,256446,132026,,,,,,,,,,,,,,,
136643,Bohunt School,1805,GU30 7NY,483675,131731,,,,,,,,,,,,,,,
137827,St Edmund's Girls' School,840,SP1 1RD,416112,131232,,,,,,,,,,,,,,,
144388,Wyvern College,493,SP1 1RE,416086,131180,,,,,,,,,,,,,,,
136391,South Wilts Grammar School for Girls,1022,SP1 3JJ,414163,131173,,,,,,,,,,,,,,,
137982,Beacon Academy,1550,TN6 2AS,552318,130706,,,,,,,,,,,,,,,
136500,Bishop Wordsworth's Church of England Grammar School,884,SP1 2ED,414481,129627,,,,,,,,,,,,,,,
136639,Kingsmead Academy,1050,TA4 2NE,308228,127457,,,,,,,,,,,,,,,
136294,Huish Episcopi Academy,1508,TA10 9SS,342761,126819,,,,,,,,,,,,,,,
136916,The Castle School,1188,TA1 5AU,321677,124771,,,,,,,,,,,,,,,
137416,Warden Park School,1500,RH17 5DP,531062,124408,,,,,,,,,,,,,,,
136851,Bishop Fox's School,1200,TA1 3HQ,323394,123512,,,,,,,,,,,,,,,
136903,The Petersfield School,1300,GU32 3LU,474460,122828,,,,,,,,,,,,,,,
140898,Shaftesbury School,1283,SP7 8ER,386850,122548,,,,,,,,,,,,,,,
136715,Thornden School,1400,SO53 2DW,444792,121861,,,,,,,,,,,,,,,
137239,The Romsey School,1173,SO51 8ZB,435108,121703,,,,,,,,,,,,,,,
144389,The Trafalgar School at Downton,630,SP5 3HN,417200,121253,,,,,,,,,,,,,,,
136640,The Mountbatten School,1424,SO51 5SY,437372,120571,,,,,,,,,,,,,,,
137228,Great Torrington School,900,EX38 7DJ,250222,119493,,,,,,,,,,,,,,,
138184,Wyvern College,1350,SO50 7AN,449422,118187,,,,,,,,,,,,,,,
138471,The Gryphon School,1495,DT9 4EQ,363910,117845,,,,,,,,,,,,,,,
137193,Buckler's Mead Academy,1020,BA21 4NH,356303,117657,,,,,,,,,,,,,,,
137080,Stanchester Academy,880,TA14 6UG,348974,117419,,,,,,,,,,,,,,,
137203,Westfield Academy,1020,BA21 3EP,354351,116953,,,,,,,,,,,,,,,
136894,Preston School Academy,975,BA21 3JD,353945,116410,,,,,,,,,,,,,,,
136719,The Burgate School and Sixth Form,1051,SP6 1EZ,415075,115300,,,,,,,,,,,,,,,
137024,Chulmleigh Community College,639,EX18 7AA,268614,114681,,,,,,,,,,,,,,,
137037,Upper Shirley High School,750,SO15 7QU,440600,114593,,,,,,,,,,,,,,,
137315,Testwood School,1215,SO40 3ZW,435763,114125,,,,,,,,,,,,,,,
136654,Wildern School,1900,SO30 4EJ,449205,113493,,,,,,,,,,,,,,,
138476,St Anne's Catholic School,1079,SO15 2WZ,441867,112991,,,,,,,,,,,,,,,
136287,Uffculme School,940,EX15 3AG,306407,112895,,,,,,,,,,,,,,,
137229,Hounsdown School,1215,SO40 9FT,435781,111810,,,,,,,,,,,,,,,
138038,The Cowplain School,1080,PO8 8RY,468652,110765,,,,,,,,,,,,,,,
138895,Bexhill High Academy,1650,TN39 4BY,572910,109061,,,,,,,,,,,,,,,
136295,Holyrood Academy,1300,TA20 1JL,332167,108946,,,,,,,,,,,,,,,
137118,Maiden Beech Academy,492,TA18 8HG,343787,108705,,,,,,,,,,,,,,,
137345,Oaklands Catholic School,1340,PO7 7BW,468947,108108,,,,,,,,,,,,,,,
137125,Noadswood School,1125,SO45 4ZF,441096,106783,,,,,,,,,,,,,,,
137538,Cams Hill School,1056,PO16 8AH,459307,105996,,,,,,,,,,,,,,,
145372,Castle View Academy,1080,PO6 4QP,462589,105939,,,,,,,,,,,,,,,
140069,Fareham Academy,900,PO14 1JJ,456672,105549,,,,,,,,,,,,,,,
136657,Ringwood School Academy,1573,BH24 1SE,415321,105386,,,,,,,,,,,,,,,
144192,Springfield School,1135,PO6 1QY,467170,105252,,,,,,,,,,,,,,,
140472,"Bishop Luffa School, Chichester",1400,PO19 3HP,484727,105051,,,,,,,,,,,,,,,
144243,St Philip Howard Catholic School,1033,PO22 0EN,495520,104663,,,,,,,,,,,,,,,
140713,Durrington High School,1650,BN13 1JX,512308,104335,,,,,,,,,,,,,,,
145343,Holsworthy Community College,726,EX22 6JD,234162,104059,,,,,,,,,,,,,,,
140105,Chichester High School,1600,PO19 8EB,486297,104031,,,,,,,,,,,,,,,
139109,Worthing High School,1122,BN14 7AR,514143,103889,,,,,,,,,,,,,,,
140697,Admiral Lord Nelson School,1000,PO3 5XT,466915,102468,,,,,,,,,,,,,,,
143035,St Catherine's College,1040,BN23 7BL,563397,102455,,,,,,,,,,,,,,,
144661,Peacehaven Community School,900,BN10 8RB,541262,101530,,,,,,,,,,,,,,,
138474,Ratton School,1215,BN21 2XR,559353,101483,,,,,,,,,,,,,,,
141829,"St Michael's Church of England Middle School, Colehill",560,BH21 7AB,402411,101096,,,,,,,,,,,,,,,
136912,Honiton Community College,1058,EX14 1QT,316181,100904,,,,,,,,,,,,,,,
141526,Queen Elizabeth's School,1580,BH21 4DT,399855,100731,,,,,,,,,,,,,,,
136646,Queen Elizabeth's,1650,EX17 3LU,282666,100475,,,,,,,,,,,,,,,
141757,Allenbourn Middle School,629,BH21 1PL,401094,100370,,,,,,,,,,,,,,,
138473,Seaford Head School,1200,BN25 4LX,549440,98936,,,,,,,,,,,,,,,
137791,Bay House School,2128,PO12 2QP,458986,98907,,,,,,,,,,,,,,,
145811,Lockyer's Middle School,528,BH21 3HQ,398819,97794,,,,,,,,,,,,,,,
136574,Corfe Hills School,1716,BH18 9BG,399673,96672,,,,,,,,,,,,,,,
136638,Clyst Vale Community College,1100,EX5 3AJ,298538,96426,,,,,,,,,,,,,,,
139037,Oak Academy,1505,BH11 9JJ,405718,95893,,,,,,,,,,,,,,,
136673,The King's School,1150,EX11 1RA,308904,95323,,,,,,,,,,,,,,,
136850,Poole Grammar School,1236,BH17 9JU,401495,95003,,,,,,,,,,,,,,,
137129,Priestlands School,1215,SO41 8FZ,431567,94933,,,,,,,,,,,,,,,
145337,Okehampton College,1437,EX20 1PW,258975,94905,,,,,,,,,,,,,,,
136652,The Arnewood School,1200,BH25 6RS,423816,94609,,,,,,,,,,,,,,,
136996,Bournemouth School for Girls,1137,BH8 9UJ,410479,94586,,,,,,,,,,,,,,,
141735,The Sir John Colfox Academy,1024,DT6 3DT,347376,94417,,,,,,,,,,,,,,,
137452,Bournemouth School,1100,BH8 9PY,410083,94344,,,,,,,,,,,,,,,
142805,St James School,953,EX4 8NN,294581,94279,,,,,,,,,,,,,,,
136763,Highcliffe School,1401,BH23 4QD,419713,94145,,,,,,,,,,,,,,,
138189,"St Mary's Church of England Middle School, Puddletown",495,DT2 8SA,375495,94038,,,,,,,,,,,,,,,
136368,Parkstone Grammar School,1300,BH17 7EP,401026,94030,,,,,,,,,,,,,,,
136649,Twynham School,1650,BH23 1JF,415417,92667,,,,,,,,,,,,,,,
136366,Colyton Grammar School,1085,EX24 6HN,324425,92556,,,,,,,,,,,,,,,
137163,The Thomas Hardye School,2392,DT1 2ET,368059,89960,,,,,,,,,,,,,,,
138186,Dorchester Middle School,600,DT1 2HS,368424,89935,,,,,,,,,,,,,,,
139155,Launceston College,1400,PL15 9JR,233423,83739,,,,,,,,,,,,,,,
146408,Sir James Smith's School,600,PL32 9UJ,210218,83663,,,,,,,,,,,,,,,
136612,Exmouth Community College,2850,EX8 3AF,300633,81773,,,,,,,,,,,,,,,
147643,Dawlish College,900,EX7 0BY,296590,77098,,,,,,,,,,,,,,,
136494,Teign School,1353,TQ12 3JG,286588,73855,,,,,,,,,,,,,,,
136495,"Teignmouth Community School, Exeter Road",1200,TQ14 9HZ,293738,73638,,,,,,,,,,,,,,,
145336,Tavistock College,1982,PL19 8DD,247445,73539,,,,,,,,,,,,,,,
138024,Wadebridge School,1229,PL27 6BU,199538,72950,,,,,,,,,,,,,,,
137176,Coombeshead Academy,1440,TQ12 1PT,285341,71830,,,,,,,,,,,,,,,
137124,Newton Abbot College,1205,TQ12 2NF,285672,71660,,,,,,,,,,,,,,,
136569,South Dartmoor Community College,1708,TQ13 7EW,276349,70839,,,,,,,,,,,,,,,
136383,Bodmin College,1600,PL31 1DD,207658,65727,,,,,,,,,,,,,,,
136506,Torquay Girls Grammar School,900,TQ2 7DY,289867,65289,,,,,,,,,,,,,,,
136321,Torquay Boys' Grammar School,1160,TQ2 7EL,289614,65194,,,,,,,,,,,,,,,
144291,Liskeard School and Community College,1607,PL14 3EA,225214,64939,,,,,,,,,,,,,,,
136533,Newquay Tretherras,1634,TR7 3BH,182876,61920,,,,,,,,,,,,,,,
140737,Notre Dame RC School,900,PL6 5HN,248977,60126,,,,,,,,,,,,,,,
137206,Tor Bridge High,1400,PL6 8UN,250912,58979,,,,,,,,,,,,,,,
136575,Saltash Community School,1372,PL12 4AY,242302,58163,,,,,,,,,,,,,,,
140104,Eggbuckland Community College,1100,PL6 5YB,249202,57744,,,,,,,,,,,,,,,
136588,Devonport High School for Girls,840,PL2 3DL,247155,56976,,,,,,,,,,,,,,,
136557,Hele's School,1349,PL7 4LT,253281,56755,,,,,,,,,,,,,,,
136336,Ivybridge Community College,2500,PL21 0JA,263900,56514,,,,,,,,,,,,,,,
136556,Plympton Academy,1350,PL7 2RS,254291,56294,,,,,,,,,,,,,,,
136388,Churston Ferrers Grammar School Academy,982,TQ5 0LN,289314,56287,,,,,,,,,,,,,,,
137755,Brixham College,1050,TQ5 9HF,292886,55868,,,,,,,,,,,,,,,
136626,Stoke Damerel Community College,1680,PL3 4BD,246592,55719,,,,,,,,,,,,,,,
136668,Lipson Co-operative Academy,1377,PL4 7PG,249442,55645,,,,,,,,,,,,,,,
136496,Devonport High School for Boys,1160,PL1 5QP,246379,54933,,,,,,,,,,,,,,,
137839,Looe Community Academy,610,PL13 1NQ,225852,54541,,,,,,,,,,,,,,,
136568,Plymstock School,1680,PL9 9AZ,251587,53450,,,,,,,,,,,,,,,
136558,Coombe Dean School,1180,PL9 8ES,252286,52595,,,,,,,,,,,,,,,
136573,Penrice Academy,1350,PL25 3NR,203029,52273,,,,,,,,,,,,,,,
136572,The Roseland Academy,655,TR2 5SE,193004,45305,,,,,,,,,,,,,,,
136567,Penair School,1200,TR1 1TN,184107,45237,,,,,,,,,,,,,,,
136367,Kingsbridge Academy,1407,TQ7 1PL,273049,43827,,,,,,,,,,,,,,,
136614,Pool Academy,1050,TR15 3PZ,166805,41631,,,,,,,,,,,,,,,
136524,Camborne Science and International Academy,1625,TR14 7PP,163796,40149,,,,,,,,,,,,,,,
145211,Hayle Academy,769,TR27 4DN,156622,37210,,,,,,,,,,,,,,,
136852,Penryn College,1050,TR10 8PZ,177557,34203,,,,,,,,,,,,,,,
137223,Falmouth School,1344,TR11 4LH,179011,33245,,,,,,,,,,,,,,,
136873,Mounts Bay Academy,1000,TR18 3JT,145916,31415,,,,,,,,,,,,,,,
143981,Helston Community College,1712,TR13 8NR,166030,28115,,,,,,,,,,,,,,,
143993,Mullion School,582,TR12 7EB,168212,18925,,,,,,,,,,,,,,,
143104,North Cestrian School,540,WA14 4AJ,376425,387991,,,,,,,,,,,,,,,
144402,Croxley Danes School,1206,WD18 9BL,508846,194630,,,,,,,,,,,,,,,
142608,International Academy of Greenwich,875,SE3 9DU,539902,175059,,,,,,,,,,,,,,,
147683,Sandymoor Ormiston Academy,900,WA7 1QU,356501,383156,,,,,,,,,,,,,,,
147685,UTC Derby Pride Park,600,DE24 8PU,436472,335287,,,,,,,,,,,,,,,
143404,Ely College,1298,CB6 2SH,553659,281128,,,,,,,,,,,,,,,
143421,Elizabeth Woodville School,NA,MK19 6HN,476762,239601,,,,,,,,,,,,,,,
147238,Hasmonean High School for Girls,747,NW7 2EU,522435,190905,,,,,,,,,,,,,,,
143424,Ortu Hassenbrook Academy,800,SS17 0NS,569083,182667,,,,,,,,,,,,,,,
143428,Harris Academy Rainham,NA,RM13 9XD,553088,181919,,,,,,,,,,,,,,,
143420,Twickenham School,NA,TW2 6JW,513847,172972,,,,,,,,,,,,,,,
143419,Hampton High,NA,TW12 3HB,513136,171256,,,,,,,,,,,,,,,
143427,Harris Academy Orpington,NA,BR5 4LG,547332,166105,,,,,,,,,,,,,,,
147350,Winterstoke Hundred Academy,950,BS24 8EE,335060,160712,,,,,,,,,,,,,,,
133293,St Hild's Church of England Voluntary Aided School,991,TS24 9PB,449540,535277,,,,,,,,,,,,,,,
131726,Holy Family Roman Catholic and Church of England College,750,OL10 2AA,385223,410012,,,,,,,,,,,,,,,
137783,Lowton Church of England High School,NA,WA3 1DU,363848,397801,,,,,,,,,,,,,,,
135731,St Chads Catholic and Church of England High School,950,WA7 5YH,352719,381224,,,,,,,,,,,,,,,
138148,Hartford Church of England High School,1050,CW8 1LH,364156,372528,,,,,,,,,,,,,,,
141700,The King's CofE (VA) School,866,ST7 1DP,383632,354210,,,,,,,,,,,,,,,
135061,Wolverley CofE Secondary School,1008,DY11 5XQ,382823,279912,,,,,,,,,,,,,,,
133580,Churchmead Church of England (VA) School,656,SL3 9JQ,498699,177282,,,,,,,,,,,,,,,
136801,Preston Muslim Girls High School,541,PR1 6QQ,354851,430290,,,,,,,,,,,,,,,
134195,Manchester Mesivta School,396,M25 0PH,381751,403180,,,,,,,,,,,,,,,
129645,Madani Girls' School,300,LE5 5LL,461023,303753,,,,,,,,,,,,,,,
133599,Yesodey Hatorah Senior Girls School,400,N16 6UB,533959,187840,,,,,,,,,,,,,,,
142627,Menorah High School for Girls,220,NW2 7BZ,522120,186308,,,,,,,,,,,,,,,
147532,Monkwearmouth Academy,1516,SR6 8LG,439426,560406,,,,,,,,,,,,,,,
147178,Grace College,NA,NE9 6LE,425343,559424,,,,,,,,,,,,,,,
147531,Hermitage Academy,1050,DH2 3AD,426255,550775,,,,,,,,,,,,,,,
145188,Outwood Academy Redcar,862,TS10 4AB,459481,523769,,,,,,,,,,,,,,,
144991,Staindrop Academy,675,DL2 3JU,412252,520273,,,,,,,,,,,,,,,
147541,Freebrough Academy,1000,TS12 2SJ,468221,519847,,,,,,,,,,,,,,,
147544,Outwood Academy Normanby,1200,TS6 9AG,454308,519398,,,,,,,,,,,,,,,
144496,Teesdale School and Sixth Form,968,DL12 8HH,405735,517242,,,,,,,,,,,,,,,
146634,The Whitehaven Academy,1465,CA28 8TY,299335,517087,,,,,,,,,,,,,,,
145577,Longfield Academy,900,DL3 0HT,428937,517085,,,,,,,,,,,,,,,
144495,Thornaby Academy,790,TS17 9DB,446050,516590,,,,,,,,,,,,,,,
143845,Wyvern Academy,900,DL3 9SH,426190,515899,,,,,,,,,,,,,,,
146198,Dixons Cottingley Academy,300,BD16 1TZ,412109,437145,,,,,,,,,,,,,,,
144809,Bishop Young Church of England Academy,900,LS14 6NU,434558,436116,,,,,,,,,,,,,,,
146363,Dixons Unity Academy,1200,LS12 3DS,426197,433138,,,,,,,,,,,,,,,
147177,Co-op Academy Grange,1848,BD5 9ET,414778,430943,,,,,,,,,,,,,,,
145927,Cockburn John Charles Academy,1200,LS10 2JU,430564,430023,,,,,,,,,,,,,,,
145929,Goole Academy,1750,DN14 6AN,473777,424100,,,,,,,,,,,,,,,
145937,Outwood Academy Freeston,1050,WF6 1HZ,438906,422205,,,,,,,,,,,,,,,
146367,Castle Hall Academy,870,WF14 9PH,420656,420454,,,,,,,,,,,,,,,
145579,Cathedral Academy,1050,WF2 8QF,432089,419346,,,,,,,,,,,,,,,
146365,Thornhill Community Academy,900,WF12 0HE,425353,418216,,,,,,,,,,,,,,,
145938,Outwood Academy Hemsworth,1632,WF9 4AB,443121,413482,,,,,,,,,,,,,,,
134646,Ladybridge High School,960,BL3 4NG,368612,407869,,,,,,,,,,,,,,,
144508,Waterhead Academy,1500,OL4 3NY,395417,405999,,,,,,,,,,,,,,,
146797,Dean Trust Rose Bridge,750,WN1 3HD,359644,405710,,,,,,,,,,,,,,,
144519,Dean Trust Wigan,1025,WN5 0DQ,354454,405107,,,,,,,,,,,,,,,
143938,Outwood Academy Danum,1926,DN2 5QD,460863,404544,,,,,,,,,,,,,,,
142762,Co-op Academy North Manchester,1620,M9 7SS,387622,403347,,,,,,,,,,,,,,,
146639,The Laurel Academy,NA,S64 9SD,446768,400900,,,,,,,,,,,,,,,
146370,Astrea Academy Woodfields,NA,DN4 8ND,457144,400563,,,,,,,,,,,,,,,
146793,The Albion Academy,875,M6 6QT,381719,399840,,,,,,,,,,,,,,,
144494,The East Manchester Academy,1000,M11 3DS,387152,397900,,,,,,,,,,,,,,,
144364,Sir Thomas Wharton Academy,1266,DN12 1HH,454136,397738,,,,,,,,,,,,,,,
145191,Ecclesfield School,1750,S35 9WD,435653,395302,,,,,,,,,,,,,,,
145133,Reddish Vale High School,1350,SK5 7HD,389908,393394,,,,,,,,,,,,,,,
145943,Yewlands Academy,900,S35 8NN,434145,393219,,,,,,,,,,,,,,,
147788,Bradfield School,NA,S35 0AE,430193,392070,,,,,,,,,,,,,,,
144493,The Academy of St Francis of Assisi,900,L6 7UR,337349,391568,,,,,,,,,,,,,,,
145954,The Gainsborough Academy,1200,DN21 1PB,482812,390959,,,,,,,,,,,,,,,
146765,Padgate Academy,750,WA2 0LN,362846,390564,,,,,,,,,,,,,,,
145157,Penketh High School,1200,WA5 2BY,357020,388117,,,,,,,,,,,,,,,
147533,Hope Valley College,684,S33 6SD,416642,383441,,,,,,,,,,,,,,,
146742,Ellesmere Port Church of England College,1350,CH65 6EA,339625,375970,,,,,,,,,,,,,,,
144486,Queen Elizabeth's Academy,1150,NG19 7AP,453201,362301,,,,,,,,,,,,,,,
146635,Kidsgrove High School,829,ST7 4DL,384487,355223,,,,,,,,,,,,,,,
147654,The Oaks Academy,780,CW2 7NQ,369495,355020,,,,,,,,,,,,,,,
144489,The Newark Academy,1110,NG24 3AL,481452,352403,,,,,,,,,,,,,,,
144487,Park Vale Academy,950,NG5 9AZ,455435,345999,,,,,,,,,,,,,,,
145952,The Bulwell Academy,1050,NG6 8AQ,454064,345852,,,,,,,,,,,,,,,
146562,Arnold Hill Academy,1682,NG5 6NZ,459314,344819,,,,,,,,,,,,,,,
146374,Kirk Hallam Community Academy,1202,DE7 4HH,445626,340939,,,,,,,,,,,,,,,
143934,Lees Brook Community School,1147,DE21 4QX,438868,337555,,,,,,,,,,,,,,,
146564,Farnborough Academy,1050,NG11 8JW,456138,334978,,,,,,,,,,,,,,,
145500,John Port Spencer Academy,2070,DE65 6LU,426682,331935,,,,,,,,,,,,,,,
145132,City of Derby Academy,1050,DE24 3AR,434250,330962,,,,,,,,,,,,,,,
144488,Spalding Academy,1622,PE11 2EJ,525707,322533,,,,,,,,,,,,,,,
145501,Flegg High Ormiston Academy,950,NR29 4QD,645995,318985,,,,,,,,,,,,,,,
147540,Shrewsbury Academy,NA,SY1 4LL,351237,315133,,,,,,,,,,,,,,,
145196,Downham Market Academy,1567,PE38 9LL,561854,303412,,,,,,,,,,,,,,,
145134,Ormiston NEW Academy,1200,WV10 6SE,390786,302792,,,,,,,,,,,,,,,
143844,The Winstanley School,615,LE3 3BD,455190,302519,,,,,,,,,,,,,,,
